store_id,store_street,store_city,store_state,store_country,store_zipcode,latitude,longitude
6127,961 Lazy Alley,Caguas,PR,Puerto Rico,725,18.20617676,-66.3705368
6128,7625 Colonial Branch Row,Humacao,PR,Puerto Rico,791,18.1501503,-65.82595062
6129,4805 Iron Blossom Bend,Caguas,PR,Puerto Rico,725,18.22010613,-66.37052155
6130,5131 Honey Spring Farm,Caguas,PR,Puerto Rico,725,18.23942566,-66.03705597
6131,8344 Noble Mountain Gate,Caguas,PR,Puerto Rico,725,18.24051666,-66.03705597
6132,8908 Golden Thicket,Caguas,PR,Puerto Rico,725,18.21973801,-66.37050629
6133,1799 Cotton View,Caguas,PR,Puerto Rico,725,18.25022888,-66.3706131
6134,8477 Fallen Promenade,Caguas,PR,Puerto Rico,725,18.29159164,-66.37059784
6135,5319 Blue Leaf Moor,Caguas,PR,Puerto Rico,725,18.35914803,-66.07791901
6136,8460 Green Cloud Run,Caguas,PR,Puerto Rico,725,18.23444367,-66.0370636
6137,9539 Old Diversion,Caguas,PR,Puerto Rico,725,18.26969338,-66.03705597
6138,1121 Wishing Jetty,Caguas,PR,Puerto Rico,725,18.23467445,-66.37059784
6139,3847 Silver Route,Caguas,PR,Puerto Rico,725,18.26712227,-66.37062836
6140,4601 Golden Anchor Valley,Caguas,PR,Puerto Rico,725,18.24783897,-66.37062836
6141,338 Heather Orchard,Caguas,PR,Puerto Rico,725,18.25937843,-66.37058258
6142,4651 Dewy Village ,Caguas,PR,Puerto Rico,725,18.25956726,-66.0370636
6143,2275 Old Grove Heights,Caguas,PR,Puerto Rico,725,18.29043961,-66.03704834
6144,9440 Silent Heath,Caguas,PR,Puerto Rico,725,18.26851273,-66.37057495
6145,4806 Middle Canyon,Caguas,PR,Puerto Rico,725,18.24887276,-66.37063599
6146,858 Red Wynd,Caguas,PR,Puerto Rico,725,18.2577095,-66.37060547
6147,4579 Sunny Link,Caguas,PR,Puerto Rico,725,18.21955872,-66.37058258
6148,6183 Tawny Elk Concession,Caguas,PR,Puerto Rico,725,18.24754715,-66.02532196
6149,2437 Thunder Spring Parkway,Caguas,PR,Puerto Rico,725,18.26342964,-66.37057495
6150,295 Quaking Timber By-pass,Caguas,PR,Puerto Rico,725,18.24754334,-66.02532196
6151,4079 Emerald Canyon,Caguas,PR,Puerto Rico,725,18.20476532,-66.3705368
6152,7962 Wishing Fox Harbour,Caguas,PR,Puerto Rico,725,18.26349449,-66.37060547
6153,5002 Cinder Ridge,Caguas,PR,Puerto Rico,725,18.200737,-66.37055206
6154,4957 Lost Quail Rise,Caguas,PR,Puerto Rico,725,18.28899002,-66.37057495
6155,3352 Harvest Zephyr Terrace,Caguas,PR,Puerto Rico,725,18.23408699,-66.37055969
6156,2643 Gentle Estates,Caguas,PR,Puerto Rico,725,18.25857163,-66.3706131
6157,8702 Harvest Rise Line,Caguas,PR,Puerto Rico,725,18.22318077,-66.37051392
6158,4371 Gentle Gate,Caguas,PR,Puerto Rico,725,18.25943756,-66.37059784
6159,930 Pleasant Island Chase,Caguas,PR,Puerto Rico,725,18.2428875,-66.37055969
6160,4182 Burning Hills Corners,Caguas,PR,Puerto Rico,725,18.22817802,-66.3705368
6161,1082 Rustic Rabbit Street,Caguas,PR,Puerto Rico,725,18.35899162,-66.07816315
6162,7762 Rocky Carrefour,Caguas,PR,Puerto Rico,725,18.2505188,-66.37057495
6163,1173 Silver Isle,Caguas,PR,Puerto Rico,725,18.24834061,-66.3706131
6164,5763 Green Crossing,Caguas,PR,Puerto Rico,725,18.22582817,-66.04534912
6165,1793 Tawny Limits,Caguas,PR,Puerto Rico,725,18.24473572,-66.37051392
6166,325 Burning Circle,Caguas,PR,Puerto Rico,725,18.26091194,-66.37051392
6167,5263 Hidden Bay,Caguas,PR,Puerto Rico,725,18.20289612,-66.37062836
6168,7658 Hazy Mountain Plaza,Caguas,PR,Puerto Rico,725,18.29226112,-66.37055206
6169,4984 Dusty Log Parkway,Caguas,PR,Puerto Rico,725,18.28317642,-66.37051392
6170,9581 Burning Horse Centre,Caguas,PR,Puerto Rico,725,18.20683861,-66.37060547
6171,681 High Pike,Caguas,PR,Puerto Rico,725,18.25553322,-66.37051392
6172,8461 Wishing Mountain Walk,Caguas,PR,Puerto Rico,725,18.21086311,-66.37057495
6173,9847 Wishing Ledge,Caguas,PR,Puerto Rico,725,18.24761581,-66.02522278
6174,9086 Iron Ledge,Caguas,PR,Puerto Rico,725,18.27729416,-66.37052918
6175,5282 Silent Landing,Manati,PR,Puerto Rico,674,18.43013001,-66.48731232
6176,1407 Cinder Downs,Caguas,PR,Puerto Rico,725,18.2699337,-66.37049866
6177,2568 Heather Grove,Caguas,PR,Puerto Rico,725,18.28723526,-66.37049866
6178,7802 Foggy Robin Link,Caguas,PR,Puerto Rico,725,18.26682472,-66.37052155
6179,3378 Old Drive,Caguas,PR,Puerto Rico,725,18.25146866,-66.37051392
6180,5703 Velvet Cider Link,Caguas,PR,Puerto Rico,725,18.20865059,-66.37052155
6181,5452 Broad Mall ,Caguas,PR,Puerto Rico,725,18.22114182,-66.37059784
6182,9552 Quaking Edge,Caguas,PR,Puerto Rico,725,18.29421806,-66.37055206
6183,9946 Merry Boulevard,Caguas,PR,Puerto Rico,725,18.24084282,-66.37054443
6184,3393 Crystal Port,Arecibo,PR,Puerto Rico,612,18.35909462,-66.07790375
6185,4905 Lazy Stead,Humacao,PR,Puerto Rico,791,18.1501503,-65.82595062
6186,1605 Fallen Abbey,Caguas,PR,Puerto Rico,725,18.25463295,-66.37054443
6187,6499 Indian Run,Caguas,PR,Puerto Rico,725,18.25354576,-66.37059021
6188,6502 Hazy Promenade,Caguas,PR,Puerto Rico,725,18.25629997,-66.37052918
6189,2049 Indian Extension,Caguas,PR,Puerto Rico,725,18.28733635,-66.37060547
6190,9856 Wishing Willow Woods,Caguas,PR,Puerto Rico,725,18.26612282,-66.37059784
6191,3465 Rocky Nectar Crossing,Guaynabo,PR,Puerto Rico,969,18.37199974,-66.09887695
6192,8898 Misty Townline,Caguas,PR,Puerto Rico,725,18.24711037,-66.3705368
6193,2544 Burning Sky Key,Caguas,PR,Puerto Rico,725,18.28779411,-66.37060547
6194,2262 Heather Forest,Caguas,PR,Puerto Rico,725,18.21959877,-66.37059784
6195,7257 Thunder Quail Maze,Caguas,PR,Puerto Rico,725,18.2197361,-66.37062073
6196,2576 Green Hollow,Caguas,PR,Puerto Rico,725,18.26221466,-66.37062836
6197,3977 Jagged Creek Edge,Caguas,PR,Puerto Rico,725,18.29723167,-66.37060547
6198,1831 Honey Hickory Mount,San Juan,PR,Puerto Rico,921,36.81546021,-121.5247345
6199,4746 Quaking Bear Valley,Caguas,PR,Puerto Rico,725,18.21456718,-66.37055206
6200,6040 Sleepy Plaza,Caguas,PR,Puerto Rico,725,18.21303558,-66.37055969
6201,5002 Velvet Bluff View,Caguas,PR,Puerto Rico,725,18.21293068,-66.3706131
6202,9668 Burning Glen,Caguas,PR,Puerto Rico,725,18.27467918,-66.37054443
6203,4464 Rocky Horse Harbour,Caguas,PR,Puerto Rico,725,18.29831505,-66.3705368
6204,112 Pleasant Butterfly Thicket,Caguas,PR,Puerto Rico,725,18.25218582,-66.37062836
6205,7383 Green Run,Caguas,PR,Puerto Rico,725,18.27666283,-66.37055206
6206,259 Green Link,Caguas,PR,Puerto Rico,725,18.23302841,-66.3706131
6207,3836 Blue Brook Stead,Caguas,PR,Puerto Rico,725,18.25350571,-66.37052918
6208,5344 Lazy Beach,Caguas,PR,Puerto Rico,725,18.23149109,-66.37056732
6209,5530 Noble Deer Route,Caguas,PR,Puerto Rico,725,18.22151375,-66.37051392
6210,8798 Lost Lookout,Caguas,PR,Puerto Rico,725,18.28240204,-66.37051392
6211,3392 Indian Glen,Caguas,PR,Puerto Rico,725,18.35899735,-66.07802582
6212,2905 Sleepy Route,Caguas,PR,Puerto Rico,725,18.20601463,-66.37054443
6213,9139 Thunder Forest Point,Caguas,PR,Puerto Rico,725,18.25399208,-66.37057495
6214,6894 Heather Estates,Caguas,PR,Puerto Rico,725,18.25578117,-66.3705368
6215,5399 Foggy Court,Caguas,PR,Puerto Rico,725,18.2233181,-66.37056732
6216,7909 Amber View,Caguas,PR,Puerto Rico,725,18.25457573,-66.3706131
6217,1531 Foggy Panda Centre,Caguas,PR,Puerto Rico,725,18.25875473,-66.37054443
6218,3914 Silver Horse Cape,Caguas,PR,Puerto Rico,725,18.26760483,-66.37057495
6219,5348 Middle Embers Line,Caguas,PR,Puerto Rico,725,18.27490234,-66.37050629
6220,4951 Cozy Gate Ramp,Caguas,PR,Puerto Rico,725,18.23241615,-66.37052155
6221,4786 Crystal Apple Island,Caguas,PR,Puerto Rico,725,18.28042793,-66.37060547
6222,4079 Emerald Canyon,Caguas,PR,Puerto Rico,725,18.26248741,-66.37057495
6223,1946 Jagged Trail,Caguas,PR,Puerto Rico,725,18.29652023,-66.04867554
6224,9046 Lost Glade,Caguas,PR,Puerto Rico,725,18.21348381,-66.37057495
6225,3330 Easy Berry Range,Caguas,PR,Puerto Rico,725,18.27646637,-66.37049866
6226,3996 Crystal Zephyr Swale,Caguas,PR,Puerto Rico,725,18.23937416,-66.37054443
6227,5712 Heather Rise ,Caguas,PR,Puerto Rico,725,18.2633915,-66.0370636
6228,6956 Misty Anchor Close,Caguas,PR,Puerto Rico,725,18.21868134,-66.03705597
6229,9544 Noble Spring Route,Caguas,PR,Puerto Rico,725,18.2430439,-66.03705597
6230,3323 Old Willow Mall,Caguas,PR,Puerto Rico,725,18.28432655,-66.37052918
6231,7446 Rocky Inlet ,Caguas,PR,Puerto Rico,725,18.29312706,-66.03705597
6232,8662 Clear Nectar Mall,Caguas,PR,Puerto Rico,725,18.29800606,-66.37051392
6233,3392 Indian Glen ,Caguas,PR,Puerto Rico,725,18.24374962,-66.03705597
6234,1338 Indian Prairie Extension,Caguas,PR,Puerto Rico,725,18.21063995,-66.0370636
6235,5016 Sunny Run,Caguas,PR,Puerto Rico,725,18.25627136,-66.03705597
6236,9624 Merry Run ,Caguas,PR,Puerto Rico,725,18.28928375,-66.03704834
6237,6316 Quiet Pines,Caguas,PR,Puerto Rico,725,18.20302773,-66.03705597
6238,1313 Old Hickory Round,Caguas,PR,Puerto Rico,725,18.27990913,-66.03704834
6239,9167 Lost End ,Caguas,PR,Puerto Rico,725,18.20356178,-66.0370636
6240,1974 Stony Wharf,Caguas,PR,Puerto Rico,725,18.25590515,-66.0370636
6241,7107 Harvest Blossom Abbey,Caguas,PR,Puerto Rico,725,18.21170807,-66.03704834
6242,3810 Crystal Plaza ,Caguas,PR,Puerto Rico,725,18.26905632,-66.0370636
6243,6422 Sleepy Swale,Caguas,PR,Puerto Rico,725,18.21590424,-66.0370636
6244,4494 Harvest Bay,Caguas,PR,Puerto Rico,725,18.24417877,-66.0370636
6245,8620 Silent Alley ,Caguas,PR,Puerto Rico,725,18.22309113,-66.03705597
6246,5559 Colonial Prairie Manor,Caguas,PR,Puerto Rico,725,18.21285057,-66.03705597
6247,2915 Round Byway,Caguas,PR,Puerto Rico,725,18.24329186,-66.0370636
6248,9992 Clear Jetty,Caguas,PR,Puerto Rico,725,18.21966744,-66.03705597
6249,7790 Misty Elk Line,Caguas,PR,Puerto Rico,725,18.20940781,-66.03704834
6250,5645 Sunny Spring Gate,Caguas,PR,Puerto Rico,725,18.25581169,-66.03705597
6251,2535 Shady Wagon Edge,Mayaguez,PR,Puerto Rico,680,18.20005035,-67.14024353
6252,9825 Iron Abbey ,Caguas,PR,Puerto Rico,725,18.26239967,-66.0370636
6253,4647 Umber View Farms,Caguas,PR,Puerto Rico,725,18.28171158,-66.0370636
6254,3323 Rocky Robin Pointe,Caguas,PR,Puerto Rico,725,18.2282753,-66.37052918
6255,1482 Cozy Townline,Caguas,PR,Puerto Rico,725,18.26928139,-66.37052918
6256,1800 Quiet Creek Stead,Caguas,PR,Puerto Rico,725,18.25828552,-66.37052155
6257,4823 Golden Hollow,Caguas,PR,Puerto Rico,725,18.23773193,-66.37062073
6258,9938 Sunny Loop,Caguas,PR,Puerto Rico,725,18.20151329,-66.37052918
6259,5835 Harvest Vista,Caguas,PR,Puerto Rico,725,18.24765778,-66.02529144
6260,2943 Stony Lake Pike,Caguas,PR,Puerto Rico,725,18.2060318,-66.3706131
6261,2896 Quaking Park,Caguas,PR,Puerto Rico,725,18.21502686,-66.37050629
6262,2049 Silver Byway,Caguas,PR,Puerto Rico,725,18.26331902,-66.37050629
6263,2861 Velvet Pointe,Caguas,PR,Puerto Rico,725,18.24591827,-66.37057495
6264,3892 Emerald Mountain Corner,Caguas,PR,Puerto Rico,725,18.27383995,-66.37052918
6265,8719 Dewy Goose Via,Caguas,PR,Puerto Rico,725,18.22891235,-66.37062073
6266,7011 Burning Park,Caguas,PR,Puerto Rico,725,18.28182602,-66.37059021
6267,27 Cozy Willow Mountain,Caguas,PR,Puerto Rico,725,18.26247597,-66.37059784
6268,1108 Harvest Street,Caguas,PR,Puerto Rico,725,18.20452118,-66.37063599
6269,6001 Middle Island,Caguas,PR,Puerto Rico,725,18.26919365,-66.37054443
6270,5193 Foggy Apple Jetty,Caguas,PR,Puerto Rico,725,18.22701645,-66.03705597
6271,9875 Thunder Lagoon Parade,Caguas,PR,Puerto Rico,725,18.35907555,-66.0778656
6272,5032 Crystal Rabbit Private,Caguas,PR,Puerto Rico,725,18.23534012,-66.05788422
6273,9135 Green Island Moor,Humacao,PR,Puerto Rico,791,18.1590271,-65.9003067
6274,9471 Middle Grove Place,Caguas,PR,Puerto Rico,725,18.24543953,-66.37050629
6275,6141 Clear Fox Vista,Caguas,PR,Puerto Rico,725,18.26634216,-66.37062836
6276,9526 Bright Heath,Caguas,PR,Puerto Rico,725,18.27326965,-66.37050629
6277,143 Clear Pony Byway,Caguas,PR,Puerto Rico,725,18.24708366,-66.37052918
6278,9700 Iron Island Autoroute,Caguas,PR,Puerto Rico,725,18.22709656,-66.37057495
6279,4388 Burning Goose Ridge,Caguas,PR,Puerto Rico,725,18.28530121,-66.3706131
6280,3313 Golden Ridge,Caguas,PR,Puerto Rico,725,18.25763512,-66.37059784
6281,4925 Heather Hickory Way,Caguas,PR,Puerto Rico,725,18.2207756,-66.37059021
6282,5883 Dusty Drive,Caguas,PR,Puerto Rico,725,18.26889801,-66.37062836
6283,8706 Sleepy Via,Caguas,PR,Puerto Rico,725,18.25909996,-66.37062836
6284,6481 Pleasant Farm,Cleveland,OH,USA,44118,41.51570129,-81.57466888
6285,6234 Honey Grove Expressway,New York,NY,USA,10025,40.79811859,-73.96691895
6286,3151 Sleepy Quail Promenade,Mission Viejo,CA,USA,92691,33.55810165,-117.6714554
6287,6084 Noble Panda Landing,Dallas,TX,USA,75287,33.00526428,-96.82467651
6288,8988 Shady Park,Tucson,AZ,USA,85713,32.19872284,-110.9685822
6289,4841 Rocky Butterfly Forest,Carol Stream,IL,USA,60188,41.89396668,-88.09660339
6290,7041 Rustic Pathway,Muskegon,MI,USA,49442,43.23951721,-86.19662476
6291,9624 Merry Run,Seattle,WA,USA,98115,47.69856262,-122.304718
6292,2262 Green Wharf,Las Vegas,NV,USA,89101,32.71987534,-117.1397247
6293,5761 Little Corner,Baldwin Park,CA,USA,91706,34.0946846,-117.9660568
6294,197 High Mount,Houston,TX,USA,77015,29.8233738,-95.05840302
6295,92 Green Woods,Cleveland,OH,USA,44105,41.45246887,-81.64302826
6296,2407 Thunder Mountain,New York,NY,USA,10003,40.73124313,-73.98880768
6297,2308 Rocky Spring Corner,New York,NY,USA,10031,40.82476044,-73.94992065
6298,4088 Stony Vista,Escondido,CA,USA,92026,33.3201561,-117.1563568
6299,6197 Clear Close,Waukegan,IL,USA,60085,42.365345,-87.83589935
6300,3520 Hidden Circle,South Ozone Park,NY,USA,11420,40.67544937,-73.81114197
6301,7291 Shady Nectar Cape,Phoenix,AZ,USA,85029,33.58987427,-112.1163712
6302,4715 Lazy Oak Centre,Amarillo,TX,USA,79109,35.18754196,-101.8676224
6303,1701 Heather Acres,Miami,FL,USA,33147,25.75678062,-80.19624329
6304,4868 Old Wood,Normal,IL,USA,61761,40.50857925,-88.98264313
6305,8270 Tawny Butterfly Inlet,Carson,CA,USA,90745,33.83131027,-118.2677536
6306,1809 Shady Willow Swale,Goose Creek,SC,USA,29445,33.0403595,-80.0743866
6307,2042 Hidden Carrefour,Philadelphia,PA,USA,19131,40.0032196,-75.20815277
6308,4293 Dewy Circuit,Lakewood,NJ,USA,8701,40.09635925,-74.21524048
6309,2161 Burning Maze,Metairie,LA,USA,70003,29.98773956,-90.22795868
6310,1632 Honey Abbey,Pomona,CA,USA,91767,34.07833099,-117.7349777
6311,7373 Shady Island,Atlanta,GA,USA,30318,33.81632614,-84.44550324
6312,629 Grand Inlet,Albuquerque,NM,USA,87120,35.11821365,-106.7038727
6313,1497 Little Walk,Porterville,CA,USA,93257,36.06955338,-119.0176849
6314,7681 Quaking Pines,Huntington Beach,CA,USA,92647,33.70994186,-117.9904709
6315,8780 Colonial Orchard,Fort Worth,TX,USA,76106,32.858181,-97.35079193
6316,6141 Burning Prairie Avenue,Vista,CA,USA,92084,32.58216476,-117.003685
6317,295 Dusty Rise Square,Reynoldsburg,OH,USA,43068,39.95420075,-82.8127594
6318,9672 Stony Log Line,Phoenix,AZ,USA,85040,33.40356064,-112.0214005
6319,5365 Tawny Apple Limits,San Jose,CA,USA,95127,37.37883377,-121.8303375
6320,9601 Shady Cider Diversion,Baltimore,MD,USA,21206,39.39434815,-77.33353424
6321,4722 Round Embers Falls,Bakersfield,CA,USA,93309,35.316082,-119.2524338
6322,5127 Indian Boulevard,Highland,CA,USA,92346,33.8859787,-117.8168411
6323,6608 Easy Barn Falls,Dundalk,MD,USA,21222,39.27756119,-76.53353119
6324,3662 Round Barn Gate,Plano,TX,USA,75093,33.00893402,-96.66374207
6325,5238 Amber Villas,Houston,TX,USA,77080,29.82674599,-95.51173401
6326,6068 Quaking Heath,Amarillo,TX,USA,79109,35.18754196,-101.8676224
6327,7199 Golden Private,Flushing,NY,USA,11355,40.76358032,-73.83003998
6328,4556 Burning Cloud Abbey,Sacramento,CA,USA,95823,38.48671341,-121.459343
6329,6889 Merry Autumn Maze,Newark,DE,USA,19711,39.67436981,-75.76576996
6330,3846 Blue Limits,Fort Lauderdale,FL,USA,33312,26.11425972,-80.16235352
6331,1286 Sunny Link,Miami,FL,USA,33175,25.74613953,-80.39176178
6332,1081 Heather Boulevard,Fremont,CA,USA,94539,37.49027634,-121.9271088
6333,8598 Harvest Beacon Plaza,Stafford,VA,USA,22554,38.47135925,-77.41419983
6334,5002 High Bank,Corona,NY,USA,11368,32.64175415,-116.9799118
6335,4715 Harvest Creek Mews,Bronx,NY,USA,10472,40.90539169,-73.85341644
6336,8976 Wishing Quail Ramp,Goose Creek,SC,USA,29445,32.979702,-80.03579712
6337,8297 Golden Green,Tucson,AZ,USA,85719,32.14317322,-111.1423111
6338,8421 Sunny Butterfly Trace,Phoenix,AZ,USA,85022,33.64781952,-112.0518799
6339,9393 Velvet Horse Row,Fairfield,OH,USA,45014,39.32189941,-84.50239563
6340,4715 Harvest Creek Mews,Hamtramck,MI,USA,48212,42.38851166,-83.0442276
6341,5418 Middle Subdivision,Newark,NJ,USA,7104,45.58964539,-122.7224197
6342,3760 Rocky Village,Brooklyn,NY,USA,11237,40.64524078,-73.94316101
6343,1082 Rustic Rabbit Street,Dallas,TX,USA,75231,32.87014008,-96.75692749
6344,1191 Merry Rabbit Acres,El Centro,CA,USA,92243,32.79741287,-115.5666199
6345,7795 Golden Sky Carrefour,Bronx,NY,USA,10466,40.89138413,-73.86289978
6346,840 Round Highlands,Brighton,MA,USA,2135,41.72092438,-71.45759583
6347,1674 Amber Loop,Brooklyn,NY,USA,11218,40.63232803,-73.94207001
6348,2275 Quaking View,Miami,FL,USA,33157,25.9262085,-80.15470886
6349,6548 Lazy Cove,Mililani,HI,USA,96789,21.4479599,-158.016037
6350,1131 Blue Isle,Los Angeles,CA,USA,90016,34.03779984,-118.2580566
6351,2376 Misty Apple Crescent,Brooklyn,NY,USA,11238,40.67771912,-73.96311951
6352,1771 Broad Court,Tulare,CA,USA,93274,36.20960617,-119.3726807
6353,5292 Cinder Elk Moor,Oakland,CA,USA,94601,37.76807022,-122.2057037
6354,6312 Noble Apple Woods,Chicago,IL,USA,60621,41.77919388,-87.64631653
6355,4855 Golden Road,Greenville,NC,USA,27834,34.05759811,-118.1948013
6356,6818 Rustic Bear Meadow,Union,NJ,USA,7083,40.70845795,-74.25527954
6357,9552 Fallen Vale,Spring Valley,CA,USA,91977,32.72042847,-116.9743805
6358,9853 Thunder Downs,Weslaco,TX,USA,78596,26.16252518,-97.98887634
6359,7330 Broad Apple Moor,Bakersfield,CA,USA,93304,35.36254501,-119.0186996
6360,252 Honey Embers Canyon,Middletown,OH,USA,45044,39.51261139,-84.40238953
6361,4546 Golden Hills Ridge,Lakewood,NJ,USA,8701,40.09635925,-74.21524048
6362,2437 Thunder Oak Highway,Del Rio,TX,USA,78840,29.61108589,-100.9271774
6363,2534 Fallen Key,Dallas,TX,USA,75231,32.87014008,-96.75692749
6364,9768 Noble Horse Heights,San Diego,CA,USA,92126,32.90143967,-117.1196289
6365,9080 Lost Branch Wood,Tustin,CA,USA,92780,33.7309494,-117.8127518
6366,3543 Red Treasure Bay,Washington,PA,USA,15301,40.21743774,-80.34114838
6367,1996 Easy Parade,Broomfield,CO,USA,80020,39.95042801,-105.1293259
6368,6391 Golden Promenade,Brooklyn,NY,USA,11201,40.69200897,-73.9917984
6369,7620 Thunder Gate,La Crosse,WI,USA,54601,43.81876373,-91.21988678
6370,7116 Amber Butterfly Ramp,Denton,TX,USA,76201,33.20560837,-97.13835907
6371,9724 Indian Trail,San Antonio,TX,USA,78250,29.51912117,-98.68292236
6372,4135 Golden Shadow Front,Joliet,IL,USA,60435,41.89264298,-87.6679306
6373,1453 Amber Deer Farm,Chicago Heights,IL,USA,60411,41.50521088,-87.64087677
6374,7864 Silent Horse Extension,Strongsville,OH,USA,44136,41.30748749,-81.83231354
6375,6594 Hidden Quail Wynd,Philadelphia,PA,USA,19143,39.94662857,-75.21822357
6376,5546 Rocky Cloud Beach,Richmond,KY,USA,40475,37.74456787,-84.29749298
6377,4463 Cotton Quail Forest,Dearborn,MI,USA,48126,42.29350281,-83.18397522
6378,516 Cozy Fawn Valley,Lancaster,SC,USA,29720,34.77923966,-80.86239624
6379,6818 Little Treasure Drive,La Mirada,CA,USA,90638,33.9031601,-117.9898758
6380,7208 Misty By-pass,Jamaica,NY,USA,11434,40.70177841,-73.80841827
6381,6286 Gentle Rise Common,Roseville,MI,USA,48066,42.51826477,-82.93955231
6382,4371 Gentle Townline,Carol Stream,IL,USA,60188,41.89396668,-88.09660339
6383,826 High Butterfly Hollow,Philadelphia,PA,USA,19140,40.00958252,-75.15264893
6384,1790 Noble Brook Run,Memphis,TN,USA,38111,35.16075516,-89.99801636
6385,5012 Tawny Brook Vale,Stockton,CA,USA,95206,37.89648438,-121.252533
6386,2428 Shady Panda Pathway,Hamilton,OH,USA,45013,39.44916534,-84.61959839
6387,7958 Thunder Apple Street,El Paso,TX,USA,79912,31.84699822,-106.5490112
6388,9089 Round Willow Route,Sugar Land,TX,USA,77478,29.68107414,-95.6341629
6389,6692 Lazy Route,Lancaster,SC,USA,29720,34.91044235,-80.80744171
6390,8840 Middle Zephyr Road,Miami,FL,USA,33147,25.84147453,-80.22612763
6391,8342 Green Orchard,Chicago,IL,USA,60632,41.8144989,-87.70298767
6392,3669 Harvest Manor,Allentown,PA,USA,18103,40.56148911,-75.47788239
6393,852 Hazy Gate Circuit,Mission Viejo,CA,USA,92691,33.62104797,-117.6759186
6394,6841 Harvest Cloud Edge,Huntington Station,NY,USA,11746,40.85473633,-73.39848328
6395,4579 Grand Parade,Bridgeton,NJ,USA,8302,39.44585037,-75.22688294
6396,5777 Shady Lookout,Brooklyn,NY,USA,11214,40.60320664,-73.99624634
6397,6772 Cotton Wagon  Moor,Hialeah,FL,USA,33015,25.94226456,-80.31172943
6398,4132 Broad Gate Lane,Miami,FL,USA,33155,25.81466293,-80.19554138
6399,806 Golden Turnabout,Brooklyn,NY,USA,11209,40.65370178,-73.9441452
6400,1790 Dewy Apple Orchard,Hendersonville,TN,USA,37075,36.29242706,-86.61682892
6401,7573 Golden Treasure Centre,Miami,FL,USA,33155,25.84462547,-80.19619751
6402,3856 Grand Fox Road,Cerritos,CA,USA,90703,33.82807922,-118.1775513
6403,37 Merry Pathway,Los Angeles,CA,USA,90047,33.94351959,-118.3103256
6404,5469 Sunny Oak Bay,Detroit,MI,USA,48224,42.41482544,-82.9394455
6405,6289 Rocky Way,Diamond Bar,CA,USA,91765,33.9956665,-117.8156967
6406,6943 Misty Quail Link,Ontario,CA,USA,91761,34.03303146,-117.6386414
6407,7601 Colonial Barn Terrace,Crystal Lake,IL,USA,60014,42.22454834,-88.33185577
6408,6281 Pleasant Glade,Salt Lake City,UT,USA,84118,40.65987396,-112.0028687
6409,5299 Merry Beacon Heath,Plainfield,IL,USA,60544,41.89978409,-87.94304657
6410,7000 Rocky Pond End,Philadelphia,PA,USA,19134,39.98654556,-75.1084671
6411,183 Cozy Pond Trail,Opelousas,LA,USA,70570,30.48704147,-92.09590912
6412,3915 Silver Forest Vale,Cumberland,MD,USA,21502,39.65353012,-78.76384735
6413,588 Jagged Branch Avenue,Ontario,CA,USA,91761,34.03303146,-117.6386414
6414,3853 Middle Lagoon Downs,Aurora,CO,USA,80010,39.63999939,-104.7163849
6415,8852 Iron Port,Brooklyn,NY,USA,11237,40.67355347,-73.94458771
6416,1621 Velvet Beacon Range,Mesa,AZ,USA,85201,33.44461441,-111.8397598
6417,6523 Gentle Prairie Lookout,Weslaco,TX,USA,78596,26.16252518,-97.98887634
6418,7119 Umber View Mountain,Costa Mesa,CA,USA,92626,33.67670822,-117.9219055
6419,3914 Crystal Barn Cove,Ann Arbor,MI,USA,48103,42.22950363,-83.7834549
6420,5833 Bright Hollow,Chicago,IL,USA,60620,41.89453125,-87.77146912
6421,1483 Noble Robin Avenue,Bakersfield,CA,USA,93307,35.31053162,-119.0147934
6422,9375 Harvest Circuit,Virginia Beach,VA,USA,23455,36.91083145,-76.12958527
6423,4079 Grand Freeway,Fort Worth,TX,USA,76106,32.8013916,-97.3302536
6424,4435 Harvest Apple Port,San Marcos,TX,USA,78666,29.81631279,-98.01552582
6425,5707 Burning Manor,Houston,TX,USA,77084,29.86195946,-95.64417267
6426,403 Tawny Hills By-pass,Los Angeles,CA,USA,90066,34.04718781,-118.2463989
6427,2734 Golden Pine Lookout,Webster,NY,USA,14580,43.18234634,-77.37565613
6428,4823 Golden Hollow,Honolulu,HI,USA,96818,21.343153,-157.906601
6429,3193 Old Parkway,Brooklyn,NY,USA,11219,40.63466263,-73.99480438
6430,8370 Middle Goose Estates,Bronx,NY,USA,10457,40.84913254,-73.89886475
6431,252 Cotton Berry Centre,Ogden,UT,USA,84404,41.24445725,-111.8945541
6432,5593 Indian Trail,Union City,NJ,USA,7087,40.7615242,-74.03826904
6433,1134 Iron Shadow Passage,Passaic,NJ,USA,7055,40.64435959,-74.24588013
6434,2580 Rustic Bay,Los Angeles,CA,USA,90026,34.08672333,-118.2597885
6435,6229 Indian Robin Parade,York,PA,USA,17402,39.9602356,-76.67675781
6436,2385 Grand Pine Gate,Forest Hills,NY,USA,11375,40.34891129,-76.83354187
6437,6819 Clear Branch Estates,El Paso,TX,USA,79936,31.76563644,-106.4039764
6438,355 Cozy Square,Las Cruces,NM,USA,88005,32.31056595,-106.7821274
6439,3570 Noble Cider Walk,Bakersfield,CA,USA,93307,35.31053162,-119.0147934
