order_id,order_region_id,tran_type_id,order_status_id,customer_id,store_id,shipping_mode_id,order_date,shipping_date,real_days_for_shipping
36686,1356,3,3,14346,12796,4,10-04-2016 04:00,10-04-2016 16:00,0
36687,1729,1,1,7318,7056,4,10-04-2016 04:42,10-04-2016 16:42,0
36688,2209,1,1,17779,14693,4,10-04-2016 05:03,10-04-2016 17:03,0
36689,2209,3,3,7118,6887,4,10-04-2016 05:24,10-04-2016 17:24,0
36690,30,1,8,15360,13422,3,10-04-2016 06:06,10-08-2016 06:06,4
36691,594,2,6,18517,15174,3,10-04-2016 06:27,10-09-2016 06:27,5
36692,1923,2,2,7253,7004,3,10-04-2016 06:48,10-10-2016 06:48,6
36693,1923,4,4,7856,7510,3,10-04-2016 07:09,10-06-2016 07:09,2
36694,1420,3,3,2468,2378,3,10-04-2016 07:30,10-07-2016 07:30,3
36695,180,4,4,14472,12889,3,10-04-2016 07:51,10-08-2016 07:51,4
36696,180,2,2,4032,3882,1,10-04-2016 08:12,10-09-2016 08:12,5
36697,30,2,2,11703,10856,1,10-04-2016 08:33,10-10-2016 08:33,6
36698,2776,1,1,573,571,3,10-04-2016 08:54,10-06-2016 08:54,2
36699,2776,1,1,14577,12960,2,10-04-2016 09:36,10-06-2016 09:36,2
36700,2776,1,1,8676,8315,1,10-04-2016 11:00,10-07-2016 11:00,3
36701,1010,2,6,9255,8799,1,10-04-2016 11:21,10-08-2016 11:21,4
36702,433,1,1,10277,9714,1,10-04-2016 12:03,10-10-2016 12:03,6
36703,433,2,2,15535,13584,1,10-04-2016 12:24,10-06-2016 12:24,2
36704,224,2,2,2442,2352,1,10-04-2016 12:45,10-07-2016 12:45,3
36705,323,4,4,11587,10740,4,10-04-2016 13:06,10-05-2016 01:06,1
36706,2603,2,2,319,319,2,10-04-2016 13:27,10-06-2016 13:27,2
36707,2603,1,1,15679,13716,2,10-04-2016 13:48,10-06-2016 13:48,2
36708,2603,2,6,7468,7194,1,10-04-2016 14:10,10-06-2016 14:10,2
36709,2603,4,4,11731,10884,1,10-04-2016 14:31,10-07-2016 14:31,3
36710,2446,2,2,4950,4782,1,10-04-2016 14:52,10-08-2016 14:52,4
36711,2446,4,4,11677,10830,1,10-04-2016 15:13,10-09-2016 15:13,5
36712,941,3,3,10395,9819,1,10-04-2016 15:34,10-10-2016 15:34,6
36713,941,1,1,10974,10232,1,10-04-2016 15:55,10-06-2016 15:55,2
36714,220,4,4,1149,1084,1,10-04-2016 16:16,10-07-2016 16:16,3
36715,30,4,4,2478,2388,1,10-04-2016 16:37,10-08-2016 16:37,4
36716,1143,4,4,2709,2618,2,10-04-2016 16:58,10-06-2016 16:58,2
36717,869,1,1,7096,6865,1,10-04-2016 17:19,10-10-2016 17:19,6
36718,869,1,1,6367,6171,1,10-04-2016 17:40,10-06-2016 17:40,2
36719,869,4,4,8174,7814,1,10-04-2016 18:01,10-07-2016 18:01,3
36720,979,3,3,1863,1785,4,10-04-2016 18:43,10-05-2016 06:43,1
36721,519,1,8,7180,6941,4,10-04-2016 19:04,10-05-2016 07:04,1
36722,1987,4,4,2320,2230,2,10-04-2016 19:25,10-06-2016 19:25,2
36723,1296,4,9,13548,12120,1,10-04-2016 20:07,10-08-2016 20:07,4
36724,1444,1,8,6189,5993,1,10-04-2016 20:28,10-09-2016 20:28,5
36725,1444,1,1,17510,14507,1,10-04-2016 20:49,10-10-2016 20:49,6
36726,1444,2,2,7415,7147,1,10-04-2016 21:10,10-06-2016 21:10,2
36727,1444,2,6,14003,12535,2,10-04-2016 21:31,10-06-2016 21:31,2
36728,3100,2,6,1859,1781,2,10-04-2016 21:52,10-06-2016 21:52,2
36729,342,1,1,2405,2315,3,10-04-2016 22:13,10-09-2016 22:13,5
36730,36,4,4,60,60,3,10-04-2016 22:55,10-06-2016 22:55,2
36731,36,4,4,11173,10382,1,10-04-2016 23:37,10-08-2016 23:37,4
36732,37,2,6,9252,8796,1,10-05-2016 00:19,10-11-2016 00:19,6
36733,37,3,3,5607,5415,1,10-05-2016 00:40,10-07-2016 00:40,2
36734,1990,2,6,17376,14448,1,10-05-2016 01:01,10-08-2016 01:01,3
36735,1990,1,1,5006,4835,1,10-05-2016 01:22,10-09-2016 01:22,4
36736,3237,1,8,14671,13017,1,10-05-2016 01:43,10-10-2016 01:43,5
36737,3237,4,4,7959,7608,1,10-05-2016 02:04,10-11-2016 02:04,6
36738,163,1,1,7248,7001,1,10-05-2016 02:46,10-08-2016 02:46,3
36739,1028,4,4,8805,8432,4,10-05-2016 03:07,10-05-2016 15:07,0
36740,1028,4,4,1519,1448,4,10-05-2016 03:28,10-05-2016 15:28,0
36741,1028,1,8,4898,4733,4,10-05-2016 04:10,10-05-2016 16:10,0
36742,2654,3,3,7056,6831,3,10-05-2016 04:52,10-09-2016 04:52,4
36743,2654,1,1,1203,1138,3,10-05-2016 05:13,10-10-2016 05:13,5
36744,1248,4,4,2348,2258,1,10-05-2016 05:34,10-11-2016 05:34,6
36745,1248,1,1,3029,2927,1,10-05-2016 05:55,10-07-2016 05:55,2
36746,438,3,3,7122,6891,3,10-05-2016 06:37,10-09-2016 06:37,4
36747,1148,2,5,2093,2005,1,10-05-2016 06:59,10-10-2016 06:59,5
36748,220,2,2,304,304,1,10-05-2016 08:23,10-09-2016 08:23,4
36749,220,1,1,272,272,1,10-05-2016 08:44,10-10-2016 08:44,5
36750,2799,2,6,9236,8780,1,10-05-2016 09:05,10-11-2016 09:05,6
36751,2799,1,1,9955,9406,3,10-05-2016 09:26,10-07-2016 09:26,2
36752,1729,3,3,4870,350,1,10-05-2016 10:50,10-11-2016 10:50,6
36753,1729,4,4,3405,3287,1,10-05-2016 11:11,10-07-2016 11:11,2
36754,1729,4,4,7177,6938,1,10-05-2016 11:32,10-08-2016 11:32,3
36755,1729,3,3,3665,3531,1,10-05-2016 11:53,10-09-2016 11:53,4
36756,941,1,1,1698,1625,1,10-05-2016 12:14,10-10-2016 12:14,5
36757,941,1,1,6382,6186,1,10-05-2016 12:35,10-11-2016 12:35,6
36758,941,1,1,5241,5067,1,10-05-2016 12:56,10-07-2016 12:56,2
36759,425,2,2,6886,6669,1,10-05-2016 13:17,10-08-2016 13:17,3
36760,425,3,3,5883,5688,1,10-05-2016 13:59,10-10-2016 13:59,5
36761,38,4,4,5706,5511,1,10-05-2016 14:20,10-11-2016 14:20,6
36762,2311,1,1,2813,2722,2,10-05-2016 14:41,10-07-2016 14:41,2
36763,599,3,3,7034,6811,2,10-05-2016 15:02,10-07-2016 15:02,2
36764,1727,4,4,4936,4769,3,10-05-2016 15:23,10-09-2016 15:23,4
36765,1727,4,4,13578,12147,3,10-05-2016 15:44,10-10-2016 15:44,5
36766,2062,1,1,10592,9958,3,10-05-2016 16:05,10-11-2016 16:05,6
36767,1294,1,1,633,631,1,10-05-2016 16:47,10-08-2016 16:47,3
36768,29,2,6,5740,5545,3,10-05-2016 17:08,10-09-2016 17:08,4
36769,29,1,1,5528,5340,3,10-05-2016 17:29,10-10-2016 17:29,5
36770,100,4,4,11470,10624,3,10-05-2016 18:11,10-07-2016 18:11,2
36771,100,4,4,10233,9674,3,10-05-2016 18:32,10-08-2016 18:32,3
36772,100,4,4,5172,4999,1,10-05-2016 18:53,10-09-2016 18:53,4
36773,797,4,4,7279,7023,1,10-05-2016 20:17,10-08-2016 20:17,3
36774,2146,4,4,11301,10469,1,10-05-2016 20:38,10-09-2016 20:38,4
36775,1145,1,1,9860,9317,2,10-05-2016 21:20,10-07-2016 21:20,2
36776,1145,4,4,4466,4305,3,10-05-2016 21:41,10-07-2016 21:41,2
36777,163,2,6,9361,8905,1,10-05-2016 22:23,10-09-2016 22:23,4
36778,163,1,8,6300,6104,1,10-05-2016 22:44,10-10-2016 22:44,5
36779,178,2,6,14940,13148,1,10-05-2016 23:26,10-07-2016 23:26,2
36780,2256,4,4,15675,13712,1,10-05-2016 23:47,10-08-2016 23:47,3
36781,1614,2,2,3389,3271,1,10-06-2016 00:09,10-10-2016 00:09,4
36782,30,1,1,10048,9498,1,10-06-2016 00:30,10-11-2016 00:30,5
36783,30,1,1,11437,10591,1,10-06-2016 00:51,10-12-2016 00:51,6
36784,30,4,9,13972,12504,4,10-06-2016 01:12,10-06-2016 13:12,0
36785,30,4,4,15447,11391,4,10-06-2016 01:33,10-06-2016 13:33,0
36786,211,1,8,7717,7398,4,10-06-2016 02:15,10-06-2016 14:15,0
36787,211,1,1,4929,4763,4,10-06-2016 02:36,10-06-2016 14:36,0
36788,1143,4,4,2383,2293,4,10-06-2016 03:18,10-06-2016 15:18,0
36789,37,4,4,1756,1683,4,10-06-2016 03:39,10-06-2016 15:39,0
36790,663,4,4,11782,10935,2,10-06-2016 04:00,10-08-2016 04:00,2
36791,663,4,4,3333,3216,2,10-06-2016 04:21,10-08-2016 04:21,2
36792,663,2,6,5534,5345,1,10-06-2016 04:42,10-08-2016 04:42,2
36793,1729,1,1,11432,10586,1,10-06-2016 05:03,10-09-2016 05:03,3
36794,1729,4,4,10189,9631,1,10-06-2016 05:24,10-10-2016 05:24,4
36795,894,1,1,2610,2519,3,10-06-2016 05:45,10-11-2016 05:45,5
36796,1010,2,6,555,553,4,10-06-2016 06:27,10-06-2016 18:27,0
36797,1010,1,1,13917,12454,4,10-06-2016 06:48,10-06-2016 18:48,0
36798,1010,2,2,13973,12505,4,10-06-2016 07:09,10-06-2016 19:09,0
36799,1010,4,4,3929,3788,4,10-06-2016 07:30,10-06-2016 19:30,0
36800,1010,1,1,11349,10504,4,10-06-2016 07:51,10-06-2016 19:51,0
36801,1010,2,6,7553,7266,4,10-06-2016 08:12,10-06-2016 20:12,0
36802,433,4,4,9122,8666,4,10-06-2016 08:33,10-06-2016 20:33,0
36803,1407,3,3,2835,2744,3,10-06-2016 08:54,10-10-2016 08:54,4
36804,1407,2,2,4639,4477,3,10-06-2016 09:15,10-11-2016 09:15,5
36805,212,2,5,13975,12507,3,10-06-2016 09:36,10-12-2016 09:36,6
36806,212,1,8,1922,1681,3,10-06-2016 09:57,10-08-2016 09:57,2
36807,212,1,1,4393,4233,3,10-06-2016 10:18,10-09-2016 10:18,3
36808,384,1,1,556,554,3,10-06-2016 10:39,10-10-2016 10:39,4
36809,384,4,4,12256,11287,1,10-06-2016 11:00,10-11-2016 11:00,5
36810,2146,2,5,5542,5353,1,10-06-2016 11:21,10-12-2016 11:21,6
36811,2146,4,4,18507,15164,1,10-06-2016 11:42,10-08-2016 11:42,2
36812,992,1,8,1727,1654,1,10-06-2016 12:03,10-09-2016 12:03,3
36813,39,2,7,15357,13419,1,10-06-2016 12:24,10-10-2016 12:24,4
36814,2821,2,2,10510,9918,1,10-06-2016 12:45,10-11-2016 12:45,5
36815,2821,2,2,7305,7044,1,10-06-2016 13:06,10-12-2016 13:06,6
36816,2151,2,2,3602,3473,1,10-06-2016 13:27,10-08-2016 13:27,2
36817,2623,3,3,9927,9382,1,10-06-2016 13:48,10-09-2016 13:48,3
36818,992,1,1,824,819,2,10-06-2016 14:09,10-08-2016 14:09,2
36819,992,2,6,4337,4177,1,10-06-2016 14:30,10-11-2016 14:30,5
36820,217,1,1,266,266,1,10-06-2016 14:51,10-12-2016 14:51,6
36821,217,4,4,4326,4166,1,10-06-2016 15:12,10-08-2016 15:12,2
36822,217,1,1,2910,2818,1,10-06-2016 15:33,10-09-2016 15:33,3
36823,2840,3,3,12944,11724,1,10-06-2016 15:54,10-10-2016 15:54,4
36824,2840,4,4,12910,10415,1,10-06-2016 16:15,10-11-2016 16:15,5
36825,156,4,4,4748,4586,1,10-06-2016 16:36,10-12-2016 16:36,6
36826,496,3,3,5646,5452,1,10-06-2016 16:58,10-08-2016 16:58,2
36827,39,4,4,9195,8739,1,10-06-2016 17:19,10-09-2016 17:19,3
36828,661,2,2,5669,5475,1,10-06-2016 17:40,10-10-2016 17:40,4
36829,160,1,1,8179,7819,1,10-06-2016 18:01,10-11-2016 18:01,5
36830,160,2,5,828,823,1,10-06-2016 18:22,10-12-2016 18:22,6
36831,160,1,1,622,620,1,10-06-2016 18:43,10-08-2016 18:43,2
36832,425,2,6,592,590,1,10-06-2016 19:04,10-09-2016 19:04,3
36833,425,1,1,17342,14428,4,10-06-2016 19:46,10-07-2016 07:46,1
36834,425,2,2,15371,11475,3,10-06-2016 20:07,10-12-2016 20:07,6
36835,425,2,2,1951,1870,3,10-06-2016 20:28,10-08-2016 20:28,2
36836,425,4,4,4758,4596,1,10-06-2016 20:49,10-09-2016 20:49,3
36837,1027,1,1,1825,1749,1,10-06-2016 21:31,10-11-2016 21:31,5
36838,1027,3,3,3528,3403,1,10-06-2016 21:52,10-12-2016 21:52,6
36839,1027,2,6,13635,12199,1,10-06-2016 22:13,10-08-2016 22:13,2
36840,1027,3,3,3709,3574,2,10-06-2016 22:34,10-08-2016 22:34,2
36841,581,4,4,14312,12766,2,10-06-2016 23:16,10-08-2016 23:16,2
36842,3061,2,2,9149,8693,2,10-06-2016 23:37,10-08-2016 23:37,2
36843,180,1,1,9414,8958,2,10-07-2016 00:19,10-09-2016 00:19,2
36844,1987,3,3,7551,7264,2,10-07-2016 00:40,10-09-2016 00:40,2
36845,1987,1,8,15446,13499,1,10-07-2016 01:22,10/13/2016 1:22,6
36846,1987,1,1,3265,3149,1,10-07-2016 01:43,10-09-2016 01:43,2
36847,999,1,1,5252,5078,1,10-07-2016 02:04,10-10-2016 02:04,3
36848,1033,2,6,14611,12987,1,10-07-2016 03:07,10/13/2016 3:07,6
36849,1033,4,4,1909,1830,1,10-07-2016 03:28,10-09-2016 03:28,2
36850,1033,1,1,12772,11567,1,10-07-2016 03:49,10-10-2016 03:49,3
36851,508,1,1,9427,8971,1,10-07-2016 04:31,10-12-2016 04:31,5
36852,1094,1,1,2843,2752,2,10-07-2016 05:13,10-09-2016 05:13,2
36853,1147,1,1,10191,9633,2,10-07-2016 05:34,10-09-2016 05:34,2
36854,1723,3,3,1686,1613,2,10-07-2016 05:55,10-09-2016 05:55,2
36855,654,1,1,15445,13498,3,10-07-2016 06:16,10-12-2016 06:16,5
36856,425,1,1,7408,7140,3,10-07-2016 06:37,10/13/2016 6:37,6
36857,425,2,6,2903,2811,2,10-07-2016 06:58,10-09-2016 06:58,2
36858,1576,4,4,638,636,2,10-07-2016 07:40,10-09-2016 07:40,2
36859,30,4,4,12899,11685,1,10-07-2016 08:22,10/13/2016 8:22,6
36860,163,2,6,5762,5567,1,10-07-2016 08:43,10-09-2016 08:43,2
36861,163,3,3,1618,1547,1,10-07-2016 09:04,10-10-2016 09:04,3
36862,3236,4,4,11748,10901,1,10-07-2016 09:25,10-11-2016 09:25,4
36863,3236,2,6,15353,13415,1,10-07-2016 10:08,10/13/2016 10:08,6
36864,178,1,8,17343,14429,3,10-07-2016 10:29,10-09-2016 10:29,2
36865,137,3,3,10420,9841,1,10-07-2016 10:50,10-10-2016 10:50,3
36866,520,4,4,9971,9422,1,10-07-2016 11:11,10-11-2016 11:11,4
36867,1234,2,2,2142,2054,1,10-07-2016 11:32,10-12-2016 11:32,5
36868,215,1,1,8558,8197,1,10-07-2016 11:53,10/13/2016 11:53,6
36869,1296,2,6,766,761,1,10-07-2016 12:14,10-09-2016 12:14,2
36870,217,2,2,2770,2679,1,10-07-2016 12:35,10-10-2016 12:35,3
36871,224,2,6,9116,8661,1,10-07-2016 12:56,10-11-2016 12:56,4
36872,1145,1,1,4445,4284,2,10-07-2016 13:38,10-09-2016 13:38,2
36873,1145,3,3,4419,4258,1,10-07-2016 14:20,10-10-2016 14:20,3
36874,1145,4,4,16638,14091,1,10-07-2016 15:02,10-12-2016 15:02,5
36875,2321,2,2,14144,12671,1,10-07-2016 15:44,10-09-2016 15:44,2
36876,162,1,1,8710,8349,3,10-07-2016 16:05,10-10-2016 16:05,3
36877,162,2,6,4353,4193,1,10-07-2016 16:26,10-11-2016 16:26,4
36878,39,4,9,9533,9068,1,10-07-2016 17:50,10-10-2016 17:50,3
36879,39,4,4,10725,10053,1,10-07-2016 18:11,10-11-2016 18:11,4
36880,178,1,1,1388,1321,1,10-07-2016 18:32,10-12-2016 18:32,5
36881,224,4,4,2052,1964,1,10-07-2016 18:53,10/13/2016 18:53,6
36882,224,4,4,11645,10798,1,10-07-2016 19:14,10-09-2016 19:14,2
36883,1444,2,6,2150,2061,2,10-07-2016 19:56,10-09-2016 19:56,2
36884,1625,2,6,12681,11516,2,10-07-2016 20:17,10-09-2016 20:17,2
36885,1625,1,1,2899,2808,1,10-07-2016 20:38,10/13/2016 20:38,6
36886,212,2,6,18911,15337,1,10-07-2016 20:59,10-09-2016 20:59,2
36887,212,1,1,5440,5261,1,10-07-2016 21:20,10-10-2016 21:20,3
36888,212,4,4,3320,3203,1,10-07-2016 21:41,10-11-2016 21:41,4
36889,100,1,1,15444,13497,1,10-07-2016 22:44,10-09-2016 22:44,2
36890,100,4,4,10902,7308,3,10-07-2016 23:05,10-10-2016 23:05,3
36891,100,1,8,134,134,3,10-07-2016 23:26,10-11-2016 23:26,4
36892,100,1,1,900,351,1,10-07-2016 23:47,10-12-2016 23:47,5
36893,1444,2,7,6992,6773,1,10-08-2016 00:29,10-10-2016 00:29,2
36894,1444,1,1,8400,8040,1,10-08-2016 01:11,10-12-2016 01:11,4
36895,30,1,8,527,525,1,10-08-2016 01:32,10/13/2016 1:32,5
36896,30,1,1,13578,12147,1,10-08-2016 01:53,10/14/2016 1:53,6
36897,30,2,2,2335,2245,1,10-08-2016 02:14,10-10-2016 02:14,2
36898,30,4,4,11439,10593,3,10-08-2016 02:35,10-11-2016 02:35,3
36899,1791,1,8,13826,12369,3,10-08-2016 02:57,10-12-2016 02:57,4
36900,496,2,6,4157,3997,3,10-08-2016 03:18,10/13/2016 3:18,5
36901,212,2,7,648,646,1,10-08-2016 03:39,10/14/2016 3:39,6
36902,212,1,8,1450,1379,1,10-08-2016 04:00,10-10-2016 04:00,2
36903,1360,1,1,2650,2559,3,10-08-2016 04:42,10-12-2016 04:42,4
36904,1360,1,1,11499,10653,3,10-08-2016 05:03,10/13/2016 5:03,5
36905,2859,1,1,11017,10269,3,10-08-2016 05:24,10/14/2016 5:24,6
36906,2859,4,4,12788,11582,1,10-08-2016 05:45,10-10-2016 05:45,2
36907,573,2,2,13613,12180,1,10-08-2016 06:06,10-11-2016 06:06,3
36908,1613,1,1,3156,3045,1,10-08-2016 06:27,10-12-2016 06:27,4
36909,1613,1,1,4747,4585,1,10-08-2016 06:48,10/13/2016 6:48,5
36910,1613,1,8,4925,4759,1,10-08-2016 07:09,10/14/2016 7:09,6
36911,152,2,2,438,436,1,10-08-2016 07:30,10-10-2016 07:30,2
36912,2795,2,6,7676,7363,1,10-08-2016 07:51,10-11-2016 07:51,3
36913,1147,4,4,2092,2004,1,10-08-2016 08:33,10/13/2016 8:33,5
36914,1147,1,8,9420,8964,1,10-08-2016 08:54,10/14/2016 8:54,6
36915,1147,1,1,13666,12228,4,10-08-2016 09:15,10-08-2016 21:15,0
36916,30,1,1,6264,6068,1,10-08-2016 09:36,10-11-2016 09:36,3
36917,30,1,1,4150,3990,1,10-08-2016 09:57,10-12-2016 09:57,4
36918,30,1,1,2072,1984,1,10-08-2016 10:18,10/13/2016 10:18,5
36919,180,3,3,10733,10061,1,10-08-2016 10:39,10/14/2016 10:39,6
36920,2327,2,6,3783,3646,1,10-08-2016 11:00,10-10-2016 11:00,2
36921,178,2,6,268,268,1,10-08-2016 11:21,10-11-2016 11:21,3
36922,178,2,6,2011,1927,2,10-08-2016 11:42,10-10-2016 11:42,2
36923,2840,2,6,1806,1730,2,10-08-2016 12:03,10-10-2016 12:03,2
36924,2840,1,1,8778,8410,2,10-08-2016 12:24,10-10-2016 12:24,2
36925,2282,2,2,6071,5875,2,10-08-2016 12:45,10-10-2016 12:45,2
36926,2839,1,1,6279,6083,2,10-08-2016 13:06,10-10-2016 13:06,2
36927,2839,1,1,3737,3600,2,10-08-2016 13:27,10-10-2016 13:27,2
36928,2839,4,4,4634,4472,2,10-08-2016 13:48,10-10-2016 13:48,2
36929,2839,2,6,233,233,4,10-08-2016 14:09,10-09-2016 02:09,1
36930,100,2,2,187,187,4,10-08-2016 14:30,10-09-2016 02:30,1
36931,100,1,1,1681,1608,4,10-08-2016 14:51,10-09-2016 02:51,1
36932,2499,1,1,12820,11613,1,10-08-2016 15:12,10-12-2016 15:12,4
36933,180,4,4,7157,6920,1,10-08-2016 15:33,10/13/2016 15:33,5
36934,2682,2,2,17204,14361,1,10-08-2016 15:54,10/14/2016 15:54,6
36935,97,1,8,276,276,1,10-08-2016 16:15,10-10-2016 16:15,2
36936,97,2,6,17249,14393,1,10-08-2016 16:36,10-11-2016 16:36,3
36937,150,2,2,4405,4245,3,10-08-2016 16:57,10-12-2016 16:57,4
36938,150,1,1,14706,13044,3,10-08-2016 17:18,10/13/2016 17:18,5
36939,150,3,3,9923,9378,3,10-08-2016 17:39,10/14/2016 17:39,6
36940,2086,1,1,9867,9324,1,10-08-2016 18:00,10-10-2016 18:00,2
36941,213,1,1,4800,4638,1,10-08-2016 18:21,10-11-2016 18:21,3
36942,323,4,4,15366,6859,2,10-08-2016 18:42,10-10-2016 18:42,2
36943,727,4,4,5085,4913,1,10-08-2016 19:03,10/13/2016 19:03,5
36944,1853,2,6,11140,10354,1,10-08-2016 19:24,10/14/2016 19:24,6
36945,919,1,1,5339,5164,1,10-08-2016 19:46,10-10-2016 19:46,2
36946,919,4,4,15017,13212,2,10-08-2016 20:07,10-10-2016 20:07,2
36947,1354,4,4,1509,1438,3,10-08-2016 20:28,10-12-2016 20:28,4
36948,1354,1,1,744,739,3,10-08-2016 20:49,10/13/2016 20:49,5
36949,606,2,6,923,917,1,10-08-2016 21:31,10-10-2016 21:31,2
36950,159,4,4,11170,10379,1,10-08-2016 21:52,10-11-2016 21:52,3
36951,1988,1,1,9104,8649,1,10-08-2016 22:13,10-12-2016 22:13,4
36952,1988,1,1,1778,1702,1,10-08-2016 22:34,10/13/2016 22:34,5
36953,1988,1,1,17778,14692,4,10-08-2016 22:55,10-09-2016 10:55,1
36954,1988,2,6,888,883,1,10-08-2016 23:37,10-11-2016 23:37,3
36955,1988,2,6,17807,14719,4,10-09-2016 01:22,10-09-2016 13:22,0
36956,656,2,6,835,830,1,10-09-2016 02:46,10-11-2016 02:46,2
36957,1749,3,3,465,463,1,10-09-2016 03:07,10-12-2016 03:07,3
36958,1749,2,2,799,794,1,10-09-2016 03:28,10/13/2016 3:28,4
36959,837,1,8,1731,1658,1,10-09-2016 03:49,10/14/2016 3:49,5
36960,837,3,3,1606,1535,2,10-09-2016 04:10,10-11-2016 04:10,2
36961,3120,2,6,16839,10475,2,10-09-2016 04:31,10-11-2016 04:31,2
36962,959,4,4,8634,8273,1,10-09-2016 05:13,10/13/2016 5:13,4
36963,220,1,1,14693,408,1,10-09-2016 05:55,10/15/2016 5:55,6
36964,714,2,7,2110,2022,1,10-09-2016 06:16,10-11-2016 06:16,2
36965,2924,1,1,478,476,1,10-09-2016 06:37,10-12-2016 06:37,3
36966,161,1,1,3588,3460,1,10-09-2016 06:58,10/13/2016 6:58,4
36967,3735,2,2,3891,3751,1,10-09-2016 07:40,10/15/2016 7:40,6
36968,1382,1,1,10401,9824,2,10-09-2016 08:43,10-11-2016 08:43,2
36969,1382,2,6,2751,2660,2,10-09-2016 09:04,10-11-2016 09:04,2
36970,1382,3,3,2735,2644,2,10-09-2016 09:46,10-11-2016 09:46,2
36971,1382,1,1,4140,3980,2,10-09-2016 10:07,10-11-2016 10:07,2
36972,701,2,6,15443,13496,2,10-09-2016 10:28,10-11-2016 10:28,2
36973,701,4,4,6179,5983,2,10-09-2016 10:49,10-11-2016 10:49,2
36974,30,3,3,7348,7085,3,10-09-2016 11:52,10-12-2016 11:52,3
36975,30,1,1,7931,7582,3,10-09-2016 12:13,10/13/2016 12:13,4
36976,30,1,1,9040,8611,3,10-09-2016 12:34,10/14/2016 12:34,5
36977,30,1,8,5768,5573,2,10-09-2016 12:56,10-11-2016 12:56,2
36978,30,2,2,1956,1874,2,10-09-2016 13:17,10-11-2016 13:17,2
36979,30,1,1,5178,5005,2,10-09-2016 13:38,10-11-2016 13:38,2
36980,456,4,4,11867,11018,1,10-09-2016 13:59,10/13/2016 13:59,4
36981,1094,1,1,5099,4927,1,10-09-2016 14:20,10/14/2016 14:20,5
36982,1094,1,1,3497,3373,1,10-09-2016 14:41,10/15/2016 14:41,6
36983,1094,1,1,8671,8310,1,10-09-2016 15:02,10-11-2016 15:02,2
36984,38,1,1,10109,9556,1,10-09-2016 15:23,10-12-2016 15:23,3
36985,38,2,2,12944,11724,2,10-09-2016 15:44,10-11-2016 15:44,2
36986,1923,1,1,7301,7040,2,10-09-2016 16:05,10-11-2016 16:05,2
36987,1923,3,3,10146,9591,1,10-09-2016 16:26,10/15/2016 16:26,6
36988,1399,1,1,9573,9096,4,10-09-2016 16:47,10-10-2016 04:47,1
36989,1399,3,3,2737,2646,4,10-09-2016 17:08,10-10-2016 05:08,1
36990,1625,3,3,2208,2118,3,10-09-2016 18:11,10/15/2016 18:11,6
36991,425,2,7,8241,7881,3,10-09-2016 18:53,10-12-2016 18:53,3
36992,1145,3,3,4579,4418,3,10-09-2016 19:14,10/13/2016 19:14,4
36993,840,1,1,439,437,1,10-09-2016 19:35,10/14/2016 19:35,5
36994,3195,1,1,10176,9618,1,10-09-2016 19:56,10/15/2016 19:56,6
36995,3195,1,1,2156,2067,1,10-09-2016 20:17,10-11-2016 20:17,2
36996,3195,1,1,8943,8529,1,10-09-2016 20:38,10-12-2016 20:38,3
36997,3195,1,1,1642,1571,3,10-09-2016 20:59,10/13/2016 20:59,4
36998,3195,1,1,9373,8917,3,10-09-2016 21:20,10/14/2016 21:20,5
36999,1826,2,6,1253,1188,4,10-09-2016 21:41,10-10-2016 09:41,1
37000,1826,2,5,3795,3657,3,10-09-2016 22:02,10-11-2016 22:02,2
37001,355,4,4,10957,10222,3,10-09-2016 22:23,10-12-2016 22:23,3
37002,355,1,1,519,517,3,10-09-2016 22:44,10/13/2016 22:44,4
37003,355,2,6,4470,4309,3,10-09-2016 23:05,10/14/2016 23:05,5
37004,2321,1,8,7125,6894,1,10-09-2016 23:47,10-11-2016 23:47,2
37005,1541,1,1,9412,8956,3,10-10-2016 00:08,10/13/2016 0:08,3
37006,1541,1,1,10739,9078,3,10-10-2016 00:29,10/14/2016 0:29,4
37007,156,4,4,4689,4527,3,10-10-2016 00:50,10/15/2016 0:50,5
37008,1987,2,6,9039,8610,2,10-10-2016 01:53,10-12-2016 01:53,2
37009,3489,1,1,14796,13094,3,10-10-2016 02:35,10/15/2016 2:35,5
37010,3501,2,6,3924,3783,2,10-10-2016 02:56,10-12-2016 02:56,2
37011,3501,4,4,4727,4565,2,10-10-2016 03:17,10-12-2016 03:17,2
37012,3501,3,3,2349,2259,1,10-10-2016 03:38,10/13/2016 3:38,3
37013,3501,2,6,6833,6621,1,10-10-2016 03:59,10/14/2016 3:59,4
37014,427,3,3,10734,3933,1,10-10-2016 04:20,10/15/2016 4:20,5
37015,427,1,1,10483,9892,1,10-10-2016 04:41,10/16/2016 4:41,6
37016,38,2,6,6853,6639,1,10-10-2016 05:02,10-12-2016 05:02,2
37017,38,2,2,2773,2682,1,10-10-2016 05:23,10/13/2016 5:23,3
37018,38,2,2,660,658,4,10-10-2016 05:45,10-10-2016 17:45,0
37019,38,2,2,193,193,1,10-10-2016 06:06,10/15/2016 6:06,5
37020,38,1,1,4723,4561,1,10-10-2016 06:27,10/16/2016 6:27,6
37021,30,3,3,6637,6431,2,10-10-2016 06:48,10-12-2016 06:48,2
37022,1407,4,4,14282,12739,1,10-10-2016 07:09,10/13/2016 7:09,3
